Abbreviation	Description	Charged formula	Charge	Compartment	KEGG ID	ChEBI ID
s_2980[vm]	diglyceride (1-16:0, 2-18:1) [vacuolar membrane]	C37H70O5	0	vacuolar membrane		CHEBI:88454
s_2981[vm]	phosphatidate (1-16:1, 2-16:1) [vacuolar membrane]	C35H65O8P	0	vacuolar membrane		CHEBI:75071
s_2982[vm]	diglyceride (1-16:1, 2-16:1) [vacuolar membrane]	C35H64O5	0	vacuolar membrane		CHEBI:84417
s_2983[vm]	phosphatidate (1-16:1, 2-18:1) [vacuolar membrane]	C37H69O8P	0	vacuolar membrane		CHEBI:75074
s_2984[vm]	diglyceride (1-16:1, 2-18:1) [vacuolar membrane]	C37H68O5	0	vacuolar membrane		CHEBI:88500
s_2985[vm]	phosphatidate (1-18:0, 2-16:1) [vacuolar membrane]	C37H71O8P	0	vacuolar membrane		CHEBI:75073
s_2986[vm]	diglyceride (1-18:0, 2-16:1) [vacuolar membrane]	C37H70O5	0	vacuolar membrane		CHEBI:88527
s_2987[vm]	phosphatidate (1-18:0, 2-18:1) [vacuolar membrane]	C39H75O8P	0	vacuolar membrane		CHEBI:74847
s_2988[vm]	diglyceride (1-18:0, 2-18:1) [vacuolar membrane]	C39H74O5	0	vacuolar membrane		CHEBI:75468
s_2989[vm]	phosphatidate (1-18:1, 2-16:1) [vacuolar membrane]	C37H69O8P	0	vacuolar membrane		CHEBI:75074
s_2990[vm]	diglyceride (1-18:1, 2-16:1) [vacuolar membrane]	C37H68O5	0	vacuolar membrane		CHEBI:89229
s_2991[vm]	phosphatidate (1-18:1, 2-18:1) [vacuolar membrane]	C39H73O8P	0	vacuolar membrane		CHEBI:83775
s_2992[vm]	diglyceride (1-18:1, 2-18:1) [vacuolar membrane]	C39H72O5	0	vacuolar membrane		CHEBI:52333
s_2993[gm]	phosphatidate (1-16:0, 2-16:1) [Golgi membrane]	C35H65O8P	-2	Golgi membrane		CHEBI:73998
s_2994[gm]	H2O [Golgi membrane]	H2O	0	Golgi membrane	C00001	CHEBI:15377
s_2995[gm]	phosphate [Golgi membrane]	HO4P	-2	Golgi membrane	C00009	CHEBI:43474
s_2996[gm]	diglyceride (1-16:0, 2-16:1) [Golgi membrane]	C35H68O5	0	Golgi membrane		CHEBI:82929
s_2997[gm]	phosphatidate (1-16:0, 2-18:1) [Golgi membrane]	C37H71O8P	0	Golgi membrane	C13889	CHEBI:64844
s_2998[gm]	diglyceride (1-16:0, 2-18:1) [Golgi membrane]	C37H70O5	0	Golgi membrane		CHEBI:88454
s_2999[gm]	phosphatidate (1-16:1, 2-16:1) [Golgi membrane]	C35H65O8P	0	Golgi membrane		CHEBI:75071
s_3000[gm]	diglyceride (1-16:1, 2-16:1) [Golgi membrane]	C35H64O5	0	Golgi membrane		CHEBI:84417
s_3001[gm]	phosphatidate (1-16:1, 2-18:1) [Golgi membrane]	C37H69O8P	0	Golgi membrane		CHEBI:75074
s_3002[gm]	diglyceride (1-16:1, 2-18:1) [Golgi membrane]	C37H68O5	0	Golgi membrane		CHEBI:88500
s_3003[gm]	phosphatidate (1-18:0, 2-16:1) [Golgi membrane]	C37H71O8P	0	Golgi membrane		CHEBI:75073
s_3004[gm]	diglyceride (1-18:0, 2-16:1) [Golgi membrane]	C37H70O5	0	Golgi membrane		CHEBI:88527
s_3005[gm]	phosphatidate (1-18:0, 2-18:1) [Golgi membrane]	C39H75O8P	0	Golgi membrane		CHEBI:74847
s_3006[gm]	diglyceride (1-18:0, 2-18:1) [Golgi membrane]	C39H74O5	0	Golgi membrane		CHEBI:75468
s_3007[gm]	phosphatidate (1-18:1, 2-16:1) [Golgi membrane]	C37H69O8P	0	Golgi membrane		CHEBI:75074
s_3008[gm]	diglyceride (1-18:1, 2-16:1) [Golgi membrane]	C37H68O5	0	Golgi membrane		CHEBI:89229
s_3009[gm]	phosphatidate (1-18:1, 2-18:1) [Golgi membrane]	C39H73O8P	0	Golgi membrane		CHEBI:83775
s_3010[gm]	diglyceride (1-18:1, 2-18:1) [Golgi membrane]	C39H72O5	0	Golgi membrane		CHEBI:52333
s_3011[erm]	triglyceride (1-16:0, 2-16:1, 3-16:0) [endoplasmic reticulum membrane]	C51H96O6	0	endoplasmic reticulum membrane		CHEBI:85427
s_3012[erm]	triglyceride (1-16:0, 2-18:1, 3-16:0) [endoplasmic reticulum membrane]	C53H100O6	0	endoplasmic reticulum membrane		CHEBI:89759
s_3013[erm]	triglyceride (1-16:1, 2-16:1, 3-16:0) [endoplasmic reticulum membrane]	C51H94O6	0	endoplasmic reticulum membrane		CHEBI:89765
s_3014[erm]	triglyceride (1-16:1, 2-18:1, 3-16:0) [endoplasmic reticulum membrane]	C53H98O6	0	endoplasmic reticulum membrane		CHEBI:89019
s_3015[erm]	triglyceride (1-18:0, 2-16:1, 3-16:0) [endoplasmic reticulum membrane]	C53H100O6	0	endoplasmic reticulum membrane		CHEBI:89763
s_3016[erm]	triglyceride (1-18:0, 2-18:1, 3-16:0) [endoplasmic reticulum membrane]	C55H104O6	0	endoplasmic reticulum membrane		CHEBI:89755
s_3017[erm]	triglyceride (1-18:1, 2-16:1, 3-16:0) [endoplasmic reticulum membrane]	C53H98O6	0	endoplasmic reticulum membrane		CHEBI:89019
s_3018[erm]	triglyceride (1-18:1, 2-18:1, 3-16:0) [endoplasmic reticulum membrane]	C55H102O6	0	endoplasmic reticulum membrane		CHEBI:88999
s_3019[erm]	triglyceride (1-16:0, 2-16:1, 3-16:1) [endoplasmic reticulum membrane]	C51H94O6	0	endoplasmic reticulum membrane		CHEBI:89765
s_3020[erm]	triglyceride (1-16:0, 2-18:1, 3-16:1) [endoplasmic reticulum membrane]	C53H98O6	0	endoplasmic reticulum membrane		CHEBI:89019
s_3021[erm]	triglyceride (1-16:1, 2-16:1, 3-16:1) [endoplasmic reticulum membrane]	C51H92O6	0	endoplasmic reticulum membrane		CHEBI:75841
s_3022[erm]	triglyceride (1-16:1, 2-18:1, 3-16:1) [endoplasmic reticulum membrane]	C53H96O6	0	endoplasmic reticulum membrane		CHEBI:90051
s_3023[erm]	triglyceride (1-18:0, 2-16:1, 3-16:1) [endoplasmic reticulum membrane]	C53H98O6	0	endoplasmic reticulum membrane		CHEBI:90053
s_3024[erm]	triglyceride (1-18:0, 2-18:1, 3-16:1) [endoplasmic reticulum membrane]	C55H102O6	0	endoplasmic reticulum membrane		CHEBI:89959
s_3025[erm]	triglyceride (1-18:1, 2-16:1, 3-16:1) [endoplasmic reticulum membrane]	C53H96O6	0	endoplasmic reticulum membrane		CHEBI:90051
s_3026[erm]	triglyceride (1-18:1, 2-18:1, 3-16:1) [endoplasmic reticulum membrane]	C55H100O6	0	endoplasmic reticulum membrane		CHEBI:88984
s_3027[erm]	triglyceride (1-16:0, 2-16:1, 3-18:0) [endoplasmic reticulum membrane]	C53H100O6	0	endoplasmic reticulum membrane		CHEBI:89763
s_3028[erm]	triglyceride (1-16:0, 2-18:1, 3-18:0) [endoplasmic reticulum membrane]	C55H104O6	0	endoplasmic reticulum membrane		CHEBI:88998
s_3029[erm]	triglyceride (1-16:1, 2-16:1, 3-18:0) [endoplasmic reticulum membrane]	C53H98O6	0	endoplasmic reticulum membrane		CHEBI:89019
s_3030[erm]	triglyceride (1-16:1, 2-18:1, 3-18:0) [endoplasmic reticulum membrane]	C55H102O6	0	endoplasmic reticulum membrane		CHEBI:89959
s_3031[erm]	triglyceride (1-18:0, 2-16:1, 3-18:0) [endoplasmic reticulum membrane]	C55H104O6	0	endoplasmic reticulum membrane		CHEBI:89958
s_3032[erm]	triglyceride (1-18:0, 2-18:1, 3-18:0) [endoplasmic reticulum membrane]	C57H108O6	0	endoplasmic reticulum membrane		CHEBI:90305
s_3033[erm]	triglyceride (1-18:1, 2-16:1, 3-18:0) [endoplasmic reticulum membrane]	C55H102O6	0	endoplasmic reticulum membrane		CHEBI:89959
s_3034[erm]	triglyceride (1-18:1, 2-18:1, 3-18:0) [endoplasmic reticulum membrane]	C57H106O6	0	endoplasmic reticulum membrane		CHEBI:88980
s_3035[erm]	triglyceride (1-16:0, 2-16:1, 3-18:1) [endoplasmic reticulum membrane]	C53H98O6	0	endoplasmic reticulum membrane		CHEBI:89019
s_3036[erm]	triglyceride (1-16:0, 2-18:1, 3-18:1) [endoplasmic reticulum membrane]	C55H102O6	0	endoplasmic reticulum membrane		CHEBI:89959
s_3037[erm]	triglyceride (1-16:1, 2-16:1, 3-18:1) [endoplasmic reticulum membrane]	C53H96O6	0	endoplasmic reticulum membrane		CHEBI:90051
s_3038[erm]	triglyceride (1-16:1, 2-18:1, 3-18:1) [endoplasmic reticulum membrane]	C55H100O6	0	endoplasmic reticulum membrane		CHEBI:90048
s_3039[erm]	triglyceride (1-18:0, 2-16:1, 3-18:1) [endoplasmic reticulum membrane]	C55H102O6	0	endoplasmic reticulum membrane		CHEBI:89959
s_3040[erm]	triglyceride (1-18:0, 2-18:1, 3-18:1) [endoplasmic reticulum membrane]	C57H106O6	0	endoplasmic reticulum membrane		CHEBI:88980
s_3041[erm]	triglyceride (1-18:1, 2-16:1, 3-18:1) [endoplasmic reticulum membrane]	C55H100O6	0	endoplasmic reticulum membrane		CHEBI:88984
s_3042[erm]	triglyceride (1-18:1, 2-18:1, 3-18:1) [endoplasmic reticulum membrane]	C57H104O6	0	endoplasmic reticulum membrane		CHEBI:88970
s_3043[lp]	diglyceride (1-16:0, 2-16:1) [lipid particle]	C35H68O5	0	lipid particle		CHEBI:82929
s_3044[lp]	triglyceride (1-16:0, 2-16:1, 3-16:0) [lipid particle]	C51H96O6	0	lipid particle		CHEBI:85427
s_3045[lp]	diglyceride (1-16:0, 2-18:1) [lipid particle]	C37H70O5	0	lipid particle		CHEBI:88454
s_3046[lp]	triglyceride (1-16:0, 2-18:1, 3-16:0) [lipid particle]	C53H100O6	0	lipid particle		CHEBI:89759
s_3047[lp]	diglyceride (1-16:1, 2-16:1) [lipid particle]	C35H64O5	0	lipid particle		CHEBI:84417
s_3048[lp]	triglyceride (1-16:1, 2-16:1, 3-16:0) [lipid particle]	C51H94O6	0	lipid particle		CHEBI:89765
s_3049[lp]	diglyceride (1-16:1, 2-18:1) [lipid particle]	C37H68O5	0	lipid particle		CHEBI:88500
s_3050[lp]	triglyceride (1-16:1, 2-18:1, 3-16:0) [lipid particle]	C53H98O6	0	lipid particle		CHEBI:89019
s_3051[lp]	diglyceride (1-18:0, 2-16:1) [lipid particle]	C37H70O5	0	lipid particle		CHEBI:88527
s_3052[lp]	triglyceride (1-18:0, 2-16:1, 3-16:0) [lipid particle]	C53H100O6	0	lipid particle		CHEBI:89763
s_3053[lp]	diglyceride (1-18:0, 2-18:1) [lipid particle]	C39H74O5	0	lipid particle		CHEBI:75468
s_3054[lp]	triglyceride (1-18:0, 2-18:1, 3-16:0) [lipid particle]	C55H104O6	0	lipid particle		CHEBI:89755
s_3055[lp]	diglyceride (1-18:1, 2-16:1) [lipid particle]	C37H68O5	0	lipid particle		CHEBI:89229
s_3056[lp]	triglyceride (1-18:1, 2-16:1, 3-16:0) [lipid particle]	C53H98O6	0	lipid particle		CHEBI:89019
s_3057[lp]	diglyceride (1-18:1, 2-18:1) [lipid particle]	C39H72O5	0	lipid particle		CHEBI:52333
s_3058[lp]	triglyceride (1-18:1, 2-18:1, 3-16:0) [lipid particle]	C55H102O6	0	lipid particle		CHEBI:88999
s_3059[lp]	triglyceride (1-16:0, 2-16:1, 3-16:1) [lipid particle]	C51H94O6	0	lipid particle		CHEBI:89765
s_3060[lp]	triglyceride (1-16:0, 2-18:1, 3-16:1) [lipid particle]	C53H98O6	0	lipid particle		CHEBI:89019
s_3061[lp]	triglyceride (1-16:1, 2-16:1, 3-16:1) [lipid particle]	C51H92O6	0	lipid particle		CHEBI:75841
s_3062[lp]	triglyceride (1-16:1, 2-18:1, 3-16:1) [lipid particle]	C53H96O6	0	lipid particle		CHEBI:90051
s_3063[lp]	triglyceride (1-18:0, 2-16:1, 3-16:1) [lipid particle]	C53H98O6	0	lipid particle		CHEBI:90053
s_3064[lp]	triglyceride (1-18:0, 2-18:1, 3-16:1) [lipid particle]	C55H102O6	0	lipid particle		CHEBI:89959
s_3065[lp]	triglyceride (1-18:1, 2-16:1, 3-16:1) [lipid particle]	C53H96O6	0	lipid particle		CHEBI:90051
s_3066[lp]	triglyceride (1-18:1, 2-18:1, 3-16:1) [lipid particle]	C55H100O6	0	lipid particle		CHEBI:88984
s_3067[lp]	triglyceride (1-16:0, 2-16:1, 3-18:0) [lipid particle]	C53H100O6	0	lipid particle		CHEBI:89763
s_3068[lp]	triglyceride (1-16:0, 2-18:1, 3-18:0) [lipid particle]	C55H104O6	0	lipid particle		CHEBI:88998
s_3069[lp]	triglyceride (1-16:1, 2-16:1, 3-18:0) [lipid particle]	C53H98O6	0	lipid particle		CHEBI:89019
s_3070[lp]	triglyceride (1-16:1, 2-18:1, 3-18:0) [lipid particle]	C55H102O6	0	lipid particle		CHEBI:89959
s_3071[lp]	triglyceride (1-18:0, 2-16:1, 3-18:0) [lipid particle]	C55H104O6	0	lipid particle		CHEBI:89958
s_3072[lp]	triglyceride (1-18:0, 2-18:1, 3-18:0) [lipid particle]	C57H108O6	0	lipid particle		CHEBI:90305
s_3073[lp]	triglyceride (1-18:1, 2-16:1, 3-18:0) [lipid particle]	C55H102O6	0	lipid particle		CHEBI:89959
s_3074[lp]	triglyceride (1-18:1, 2-18:1, 3-18:0) [lipid particle]	C57H106O6	0	lipid particle		CHEBI:88980
s_3075[lp]	triglyceride (1-16:0, 2-16:1, 3-18:1) [lipid particle]	C53H98O6	0	lipid particle		CHEBI:89019
s_3076[lp]	triglyceride (1-16:0, 2-18:1, 3-18:1) [lipid particle]	C55H102O6	0	lipid particle		CHEBI:89959
s_3077[lp]	triglyceride (1-16:1, 2-16:1, 3-18:1) [lipid particle]	C53H96O6	0	lipid particle		CHEBI:90051
s_3078[lp]	triglyceride (1-16:1, 2-18:1, 3-18:1) [lipid particle]	C55H100O6	0	lipid particle		CHEBI:90048
s_3079[lp]	triglyceride (1-18:0, 2-16:1, 3-18:1) [lipid particle]	C55H102O6	0	lipid particle		CHEBI:89959
s_3080[lp]	triglyceride (1-18:0, 2-18:1, 3-18:1) [lipid particle]	C57H106O6	0	lipid particle		CHEBI:88980
s_3081[lp]	triglyceride (1-18:1, 2-16:1, 3-18:1) [lipid particle]	C55H100O6	0	lipid particle		CHEBI:88984
s_3082[lp]	triglyceride (1-18:1, 2-18:1, 3-18:1) [lipid particle]	C57H104O6	0	lipid particle		CHEBI:88970
s_3083[erm]	CTP [endoplasmic reticulum membrane]	C9H12N3O14P3	-4	endoplasmic reticulum membrane	C00063	CHEBI:37563
s_3084[erm]	CDP-diacylglycerol (1-16:0, 2-16:1) [endoplasmic reticulum membrane]	C44H79N3O15P2	0	endoplasmic reticulum membrane		
s_3085[erm]	CDP-diacylglycerol (1-16:1, 2-16:1) [endoplasmic reticulum membrane]	C44H77N3O15P2	0	endoplasmic reticulum membrane		CHEBI:104012
s_3086[erm]	CDP-diacylglycerol (1-18:0, 2-16:1) [endoplasmic reticulum membrane]	C46H83N3O15P2	0	endoplasmic reticulum membrane		ECMDB23374
s_3087[erm]	CDP-diacylglycerol (1-18:1, 2-16:1) [endoplasmic reticulum membrane]	C46H81N3O15P2	0	endoplasmic reticulum membrane		
s_3088[erm]	CDP-diacylglycerol (1-16:0, 2-18:1) [endoplasmic reticulum membrane]	C46H83N3O15P2	0	endoplasmic reticulum membrane	C13892	CHEBI:34077
s_3089[erm]	CDP-diacylglycerol (1-16:1, 2-18:1) [endoplasmic reticulum membrane]	C46H81N3O15P2	0	endoplasmic reticulum membrane		
s_3090[erm]	CDP-diacylglycerol (1-18:0, 2-18:1) [endoplasmic reticulum membrane]	C48H83N3O15P2	0	endoplasmic reticulum membrane		
s_3091[erm]	CDP-diacylglycerol (1-18:1, 2-18:1) [endoplasmic reticulum membrane]	C48H85N3O15P2	0	endoplasmic reticulum membrane		CHEBI:104362
s_3092[mm]	phosphatidate (1-16:0, 2-16:1) [mitochondrial membrane]	C35H65O8P	-2	mitochondrial membrane		CHEBI:73998
s_3093[mm]	CTP [mitochondrial membrane]	C9H12N3O14P3	-4	mitochondrial membrane	C00063	CHEBI:37563
s_3094[mm]	H+ [mitochondrial membrane]	H	1	mitochondrial membrane	C00080	CHEBI:24636
s_3095[mm]	diphosphate [mitochondrial membrane]	HO7P2	-3	mitochondrial membrane	C00013	CHEBI:33019
s_3096[mm]	CDP-diacylglycerol (1-16:0, 2-16:1) [mitochondrial membrane]	C44H79N3O15P2	0	mitochondrial membrane		
s_3097[mm]	phosphatidate (1-16:1, 2-16:1) [mitochondrial membrane]	C35H65O8P	0	mitochondrial membrane		CHEBI:75071
s_3098[mm]	CDP-diacylglycerol (1-16:1, 2-16:1) [mitochondrial membrane]	C44H77N3O15P2	0	mitochondrial membrane		CHEBI:104012
s_3099[mm]	phosphatidate (1-18:0, 2-16:1) [mitochondrial membrane]	C37H71O8P	0	mitochondrial membrane		CHEBI:75073
s_3100[mm]	CDP-diacylglycerol (1-18:0, 2-16:1) [mitochondrial membrane]	C46H83N3O15P2	0	mitochondrial membrane		ECMDB23374
s_3101[mm]	phosphatidate (1-18:1, 2-16:1) [mitochondrial membrane]	C37H69O8P	0	mitochondrial membrane		CHEBI:75074
s_3102[mm]	CDP-diacylglycerol (1-18:1, 2-16:1) [mitochondrial membrane]	C46H81N3O15P2	0	mitochondrial membrane		
s_3103[mm]	phosphatidate (1-16:0, 2-18:1) [mitochondrial membrane]	C37H71O8P	0	mitochondrial membrane	C13889	CHEBI:64844
s_3104[mm]	CDP-diacylglycerol (1-16:0, 2-18:1) [mitochondrial membrane]	C46H83N3O15P2	0	mitochondrial membrane	C13892	CHEBI:34077
s_3105[mm]	phosphatidate (1-16:1, 2-18:1) [mitochondrial membrane]	C37H69O8P	0	mitochondrial membrane		CHEBI:75074
s_3106[mm]	CDP-diacylglycerol (1-16:1, 2-18:1) [mitochondrial membrane]	C46H81N3O15P2	0	mitochondrial membrane		
s_3107[erm]	L-serine [endoplasmic reticulum membrane]	C3H7NO3	0	endoplasmic reticulum membrane	C00065	CHEBI:17115
s_3108[erm]	CMP [endoplasmic reticulum membrane]	C9H12N3O8P	-2	endoplasmic reticulum membrane	C00055	CHEBI:60377
s_3109[erm]	phosphatidyl-L-serine (1-16:0, 2-16:1) [endoplasmic reticulum membrane]	C38H72NO10P	0	endoplasmic reticulum membrane		CHEBI:89824
s_3110[erm]	phosphatidyl-L-serine (1-16:1, 2-16:1) [endoplasmic reticulum membrane]	C38H70NO10P	0	endoplasmic reticulum membrane		
s_3111[erm]	phosphatidyl-L-serine (1-18:0, 2-16:1) [endoplasmic reticulum membrane]	C40H76NO10P	0	endoplasmic reticulum membrane		CHEBI:90036
s_3112[erm]	phosphatidyl-L-serine (1-18:1, 2-16:1) [endoplasmic reticulum membrane]	C40H74NO10P	0	endoplasmic reticulum membrane		CHEBI:75101
s_3113[erm]	phosphatidyl-L-serine (1-16:0, 2-18:1) [endoplasmic reticulum membrane]	C40H76NO10P	0	endoplasmic reticulum membrane		CHEBI:134541
s_3114[erm]	phosphatidyl-L-serine (1-16:1, 2-18:1) [endoplasmic reticulum membrane]	C40H74NO10P	0	endoplasmic reticulum membrane		CHEBI:90032
s_3115[erm]	phosphatidyl-L-serine (1-18:0, 2-18:1) [endoplasmic reticulum membrane]	C42H80NO10P	0	endoplasmic reticulum membrane		CHEBI:90433
s_3116[erm]	phosphatidyl-L-serine (1-18:1, 2-18:1) [endoplasmic reticulum membrane]	C42H78NO10P	0	endoplasmic reticulum membrane		CHEBI:60568
s_3117[erm]	myo-inositol [endoplasmic reticulum membrane]	C6H12O6	0	endoplasmic reticulum membrane	C00137	CHEBI:17268
s_3118[erm]	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) [endoplasmic reticulum membrane]	C41H77O13P	0	endoplasmic reticulum membrane		CHEBI:88396
s_3119[erm]	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) [endoplasmic reticulum membrane]	C41H75O13P	0	endoplasmic reticulum membrane		
s_3120[erm]	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) [endoplasmic reticulum membrane]	C43H81O13P	0	endoplasmic reticulum membrane		CHEBI:88557
s_3121[erm]	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) [endoplasmic reticulum membrane]	C43H79O13P	0	endoplasmic reticulum membrane		CHEBI:88626
s_3122[erm]	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) [endoplasmic reticulum membrane]	C43H81O13P	0	endoplasmic reticulum membrane	C13888	CHEBI:73215
s_3123[erm]	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) [endoplasmic reticulum membrane]	C43H79O13P	0	endoplasmic reticulum membrane		CHEBI:88562
s_3124[erm]	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) [endoplasmic reticulum membrane]	C45H85O13P	0	endoplasmic reticulum membrane		CHEBI:77346
s_3125[erm]	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) [endoplasmic reticulum membrane]	C45H83O13P	0	endoplasmic reticulum membrane		CHEBI:88612
s_3126[erm]	sn-2-acyl-1-lysophosphatidylinositol (16:1) [endoplasmic reticulum membrane]	C25H41O12P	0	endoplasmic reticulum membrane		
s_3127[erm]	sn-2-acyl-1-lysophosphatidylinositol (18:1) [endoplasmic reticulum membrane]	C27H45O12P	0	endoplasmic reticulum membrane		
s_3128[mm]	phosphatidyl-L-serine (1-16:0, 2-16:1) [mitochondrial membrane]	C38H72NO10P	0	mitochondrial membrane		CHEBI:89824
s_3129[mm]	carbon dioxide [mitochondrial membrane]	CO2	0	mitochondrial membrane	C00011	CHEBI:16526
s_3130[mm]	phosphatidylethanolamine (1-16:0, 2-16:1) [mitochondrial membrane]	C37H72NO8P	0	mitochondrial membrane		CHEBI:136147
s_3131[mm]	phosphatidyl-L-serine (1-16:1, 2-16:1) [mitochondrial membrane]	C38H70NO10P	0	mitochondrial membrane		
s_3132[mm]	phosphatidylethanolamine (1-16:1, 2-16:1) [mitochondrial membrane]	C37H70NO8P	0	mitochondrial membrane		CHEBI:138792
s_3133[mm]	phosphatidyl-L-serine (1-18:0, 2-16:1) [mitochondrial membrane]	C40H76NO10P	0	mitochondrial membrane		CHEBI:90036
s_3134[mm]	phosphatidylethanolamine (1-18:0, 2-16:1) [mitochondrial membrane]	C39H76NO8P	0	mitochondrial membrane		CHEBI:136155
s_3135[mm]	phosphatidyl-L-serine (1-18:1, 2-16:1) [mitochondrial membrane]	C40H74NO10P	0	mitochondrial membrane		CHEBI:75101
s_3136[mm]	phosphatidylethanolamine (1-18:1, 2-16:1) [mitochondrial membrane]	C39H74NO8P	0	mitochondrial membrane		CHEBI:82837
s_3137[mm]	phosphatidyl-L-serine (1-16:0, 2-18:1) [mitochondrial membrane]	C40H76NO10P	0	mitochondrial membrane		CHEBI:134541
s_3138[mm]	phosphatidylethanolamine (1-16:0, 2-18:1) [mitochondrial membrane]	C39H76NO8P	0	mitochondrial membrane		CHEBI:136148
s_3139[mm]	phosphatidyl-L-serine (1-16:1, 2-18:1) [mitochondrial membrane]	C40H74NO10P	0	mitochondrial membrane		CHEBI:90032
s_3140[mm]	phosphatidylethanolamine (1-16:1, 2-18:1) [mitochondrial membrane]	C39H74NO8P	0	mitochondrial membrane		CHEBI:90464
s_3141[mm]	phosphatidyl-L-serine (1-18:0, 2-18:1) [mitochondrial membrane]	C42H80NO10P	0	mitochondrial membrane		CHEBI:90433
s_3142[mm]	phosphatidylethanolamine (1-18:0, 2-18:1) [mitochondrial membrane]	C41H80NO8P	0	mitochondrial membrane		CHEBI:136162
s_3143[mm]	phosphatidyl-L-serine (1-18:1, 2-18:1) [mitochondrial membrane]	C42H78NO10P	0	mitochondrial membrane		CHEBI:60568
s_3144[mm]	phosphatidylethanolamine (1-18:1, 2-18:1) [mitochondrial membrane]	C41H78NO8P	0	mitochondrial membrane		CHEBI:136170
s_3145[gm]	phosphatidyl-L-serine (1-16:0, 2-16:1) [Golgi membrane]	C38H72NO10P	0	Golgi membrane		CHEBI:89824
s_3146[gm]	H+ [Golgi membrane]	H	1	Golgi membrane	C00080	CHEBI:24636
s_3147[gm]	carbon dioxide [Golgi membrane]	CO2	0	Golgi membrane	C00011	CHEBI:16526
s_3148[gm]	phosphatidylethanolamine (1-16:0, 2-16:1) [Golgi membrane]	C37H72NO8P	0	Golgi membrane		CHEBI:136147
s_3149[gm]	phosphatidyl-L-serine (1-16:1, 2-16:1) [Golgi membrane]	C38H70NO10P	0	Golgi membrane		
s_3150[gm]	phosphatidylethanolamine (1-16:1, 2-16:1) [Golgi membrane]	C37H70NO8P	0	Golgi membrane		CHEBI:138792
s_3151[gm]	phosphatidyl-L-serine (1-18:0, 2-16:1) [Golgi membrane]	C40H76NO10P	0	Golgi membrane		CHEBI:90036
s_3152[gm]	phosphatidylethanolamine (1-18:0, 2-16:1) [Golgi membrane]	C39H76NO8P	0	Golgi membrane		CHEBI:136155
s_3153[gm]	phosphatidyl-L-serine (1-18:1, 2-16:1) [Golgi membrane]	C40H74NO10P	0	Golgi membrane		CHEBI:75101
s_3154[gm]	phosphatidylethanolamine (1-18:1, 2-16:1) [Golgi membrane]	C39H74NO8P	0	Golgi membrane		CHEBI:82837
s_3155[gm]	phosphatidyl-L-serine (1-16:0, 2-18:1) [Golgi membrane]	C40H76NO10P	0	Golgi membrane		CHEBI:134541
s_3156[gm]	phosphatidylethanolamine (1-16:0, 2-18:1) [Golgi membrane]	C39H76NO8P	0	Golgi membrane		CHEBI:136148
s_3157[gm]	phosphatidyl-L-serine (1-16:1, 2-18:1) [Golgi membrane]	C40H74NO10P	0	Golgi membrane		CHEBI:90032
s_3158[gm]	phosphatidylethanolamine (1-16:1, 2-18:1) [Golgi membrane]	C39H74NO8P	0	Golgi membrane		CHEBI:90464
s_3159[gm]	phosphatidyl-L-serine (1-18:0, 2-18:1) [Golgi membrane]	C42H80NO10P	0	Golgi membrane		CHEBI:90433
s_3160[gm]	phosphatidylethanolamine (1-18:0, 2-18:1) [Golgi membrane]	C41H80NO8P	0	Golgi membrane		CHEBI:136162
s_3161[gm]	phosphatidyl-L-serine (1-18:1, 2-18:1) [Golgi membrane]	C42H78NO10P	0	Golgi membrane		CHEBI:60568
s_3162[gm]	phosphatidylethanolamine (1-18:1, 2-18:1) [Golgi membrane]	C41H78NO8P	0	Golgi membrane		CHEBI:136170
s_3163[vm]	phosphatidyl-L-serine (1-16:0, 2-16:1) [vacuolar membrane]	C38H72NO10P	0	vacuolar membrane		CHEBI:89824
s_3164[vm]	H+ [vacuolar membrane]	H	1	vacuolar membrane	C00080	CHEBI:24636
s_3165[vm]	carbon dioxide [vacuolar membrane]	CO2	0	vacuolar membrane	C00011	CHEBI:16526
s_3166[vm]	phosphatidylethanolamine (1-16:0, 2-16:1) [vacuolar membrane]	C37H72NO8P	0	vacuolar membrane		CHEBI:136147
s_3167[vm]	phosphatidyl-L-serine (1-16:1, 2-16:1) [vacuolar membrane]	C38H70NO10P	0	vacuolar membrane		
s_3168[vm]	phosphatidylethanolamine (1-16:1, 2-16:1) [vacuolar membrane]	C37H70NO8P	0	vacuolar membrane		CHEBI:138792
s_3169[vm]	phosphatidyl-L-serine (1-18:0, 2-16:1) [vacuolar membrane]	C40H76NO10P	0	vacuolar membrane		CHEBI:90036
s_3170[vm]	phosphatidylethanolamine (1-18:0, 2-16:1) [vacuolar membrane]	C39H76NO8P	0	vacuolar membrane		CHEBI:136155
s_3171[vm]	phosphatidyl-L-serine (1-18:1, 2-16:1) [vacuolar membrane]	C40H74NO10P	0	vacuolar membrane		CHEBI:75101
